"","utility_name","pwsid","effective_date","bill_frequency","bill_unit","usage_ccf","avg_household_size","et_amount","bill_type","service_charge","commodity_charge","bill","tier_starts","tier_0","tier_1","tier_2","tier_3","tier_4","tier_5","tier_6","tier_7","tier_8","tier_prices","tier_1_price","tier_2_price","tier_3_price","tier_4_price","tier_5_price","tier_6_price","tier_7_price","tier_8_price","median_income_category","approximate_median_income","check","bill_frequency_update","hh_sizes","reasonable_consumption_kgal","total_bill_by_hhsize","mean_bill","perc_MHI","MH"
"2621","Thousand Oaks  City Of","CA5610020",2018-01-01,"Monthly","converted to kgal",12.0482828033998,2.57202377645686,4.64906681818182,"Tiered",25.31,57.44,82.75,"0-12-30",0,8.976624,22.44156,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"4.74-5.06-5.47",3.54576648,3.78514312,4.09184444,0,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",3,4.5625,41.487559565,57.2733530296417,0.785463127263658,3.45729663041667
"2622","Thousand Oaks  City Of","CA5610020",2018-01-01,"Monthly","converted to kgal",12.0482828033998,2.57202377645686,4.64906681818182,"Tiered",25.31,57.44,82.75,"0-12-30",0,8.976624,22.44156,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"4.74-5.06-5.47",3.54576648,3.78514312,4.09184444,0,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",4,6.08333333333333,46.88007942,57.2733530296417,0.785463127263658,3.906673285
"2623","Thousand Oaks  City Of","CA5610020",2018-01-01,"Monthly","converted to kgal",12.0482828033998,2.57202377645686,4.64906681818182,"Tiered",25.31,57.44,82.75,"0-12-30",0,8.976624,22.44156,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"4.74-5.06-5.47",3.54576648,3.78514312,4.09184444,0,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",5,7.60416666666667,52.272599275,57.2733530296417,0.785463127263658,4.35604993958333
"2624","Thousand Oaks  City Of","CA5610020",2018-01-01,"Monthly","converted to kgal",12.0482828033998,2.57202377645686,4.64906681818182,"Tiered",25.31,57.44,82.75,"0-12-30",0,8.976624,22.44156,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"4.74-5.06-5.47",3.54576648,3.78514312,4.09184444,0,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",6,9.125,57.7006368783366,57.2733530296417,0.785463127263658,4.80838640652805
"2625","Thousand Oaks  City Of","CA5610020",2018-01-01,"Monthly","converted to kgal",12.0482828033998,2.57202377645686,4.64906681818182,"Tiered",25.31,57.44,82.75,"0-12-30",0,8.976624,22.44156,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"4.74-5.06-5.47",3.54576648,3.78514312,4.09184444,0,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",7,10.6458333333333,63.45720870667,57.2733530296417,0.785463127263658,5.28810072555583
"2626","Tracy  City Of","CA3910011",2008-04-01,"Monthly","converted to kgal",13.6051263829251,3.2561736770692,5.01059162790698,"Tiered",11.7,13.61,25.31,"0-19-30-287",0,14.212988,22.44156,214.690924,1e+08,1e+09,1e+10,1e+11,1e+12,"1-1.45-1.65-1.8",0.748052,1.0846754,1.2342858,1.3464936,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",1,1.52083333333333,12.8376624166667,19.3126518167479,0.2648592249154,1.06980520138889
"2627","Tracy  City Of","CA3910011",2008-04-01,"Monthly","converted to kgal",13.6051263829251,3.2561736770692,5.01059162790698,"Tiered",11.7,13.61,25.31,"0-19-30-287",0,14.212988,22.44156,214.690924,1e+08,1e+09,1e+10,1e+11,1e+12,"1-1.45-1.65-1.8",0.748052,1.0846754,1.2342858,1.3464936,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",2,3.04166666666667,13.9753248333333,19.3126518167479,0.2648592249154,1.16461040277778
"2628","Tracy  City Of","CA3910011",2008-04-01,"Monthly","converted to kgal",13.6051263829251,3.2561736770692,5.01059162790698,"Tiered",11.7,13.61,25.31,"0-19-30-287",0,14.212988,22.44156,214.690924,1e+08,1e+09,1e+10,1e+11,1e+12,"1-1.45-1.65-1.8",0.748052,1.0846754,1.2342858,1.3464936,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",3,4.5625,15.11298725,19.3126518167479,0.2648592249154,1.25941560416667
"2629","Tracy  City Of","CA3910011",2008-04-01,"Monthly","converted to kgal",13.6051263829251,3.2561736770692,5.01059162790698,"Tiered",11.7,13.61,25.31,"0-19-30-287",0,14.212988,22.44156,214.690924,1e+08,1e+09,1e+10,1e+11,1e+12,"1-1.45-1.65-1.8",0.748052,1.0846754,1.2342858,1.3464936,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",4,6.08333333333333,16.2506496666667,19.3126518167479,0.2648592249154,1.35422080555556
"2630","Tracy  City Of","CA3910011",2008-04-01,"Monthly","converted to kgal",13.6051263829251,3.2561736770692,5.01059162790698,"Tiered",11.7,13.61,25.31,"0-19-30-287",0,14.212988,22.44156,214.690924,1e+08,1e+09,1e+10,1e+11,1e+12,"1-1.45-1.65-1.8",0.748052,1.0846754,1.2342858,1.3464936,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",5,7.60416666666667,17.3883120833333,19.3126518167479,0.2648592249154,1.44902600694444
"2631","Tracy  City Of","CA3910011",2008-04-01,"Monthly","converted to kgal",13.6051263829251,3.2561736770692,5.01059162790698,"Tiered",11.7,13.61,25.31,"0-19-30-287",0,14.212988,22.44156,214.690924,1e+08,1e+09,1e+10,1e+11,1e+12,"1-1.45-1.65-1.8",0.748052,1.0846754,1.2342858,1.3464936,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",6,9.125,18.5259745,19.3126518167479,0.2648592249154,1.54383120833333
"2632","Tracy  City Of","CA3910011",2008-04-01,"Monthly","converted to kgal",13.6051263829251,3.2561736770692,5.01059162790698,"Tiered",11.7,13.61,25.31,"0-19-30-287",0,14.212988,22.44156,214.690924,1e+08,1e+09,1e+10,1e+11,1e+12,"1-1.45-1.65-1.8",0.748052,1.0846754,1.2342858,1.3464936,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",7,10.6458333333333,19.6636369166667,19.3126518167479,0.2648592249154,1.63863640972222
"2633","Truckee-Donner Public Utility District","CA2910003",2018-01-01,"Monthly","converted to kgal",8,2.24128342245989,4.47441456818182,"Tiered",65.67,4.31,69.98,"0-8",0,8,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.73-0.92",0.73,0.92,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",1,1.52083333333333,66.7802083333333,70.03832,0.960525531428571,5.56501736111111
"2634","Truckee-Donner Public Utility District","CA2910003",2018-01-01,"Monthly","converted to kgal",8,2.24128342245989,4.47441456818182,"Tiered",65.67,4.31,69.98,"0-8",0,8,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.73-0.92",0.73,0.92,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",2,3.04166666666667,67.8904166666667,70.03832,0.960525531428571,5.65753472222222
"2635","Truckee-Donner Public Utility District","CA2910003",2018-01-01,"Monthly","converted to kgal",8,2.24128342245989,4.47441456818182,"Tiered",65.67,4.31,69.98,"0-8",0,8,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.73-0.92",0.73,0.92,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",3,4.5625,69.000625,70.03832,0.960525531428571,5.75005208333333
"2636","Truckee-Donner Public Utility District","CA2910003",2018-01-01,"Monthly","converted to kgal",8,2.24128342245989,4.47441456818182,"Tiered",65.67,4.31,69.98,"0-8",0,8,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.73-0.92",0.73,0.92,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",4,6.08333333333333,70.1108333333333,70.03832,0.960525531428571,5.84256944444444
"2637","Truckee-Donner Public Utility District","CA2910003",2018-01-01,"Monthly","converted to kgal",8,2.24128342245989,4.47441456818182,"Tiered",65.67,4.31,69.98,"0-8",0,8,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.73-0.92",0.73,0.92,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",5,7.60416666666667,71.2210416666667,70.03832,0.960525531428571,5.93508680555556
"2638","Truckee-Donner Public Utility District","CA2910003",2018-01-01,"Monthly","converted to kgal",8,2.24128342245989,4.47441456818182,"Tiered",65.67,4.31,69.98,"0-8",0,8,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.73-0.92",0.73,0.92,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",6,9.125,72.545,70.03832,0.960525531428571,6.04541666666667
"2639","Truckee-Donner Public Utility District","CA2910003",2018-01-01,"Monthly","converted to kgal",8,2.24128342245989,4.47441456818182,"Tiered",65.67,4.31,69.98,"0-8",0,8,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.73-0.92",0.73,0.92,0,0,0,0,0,0,"$75,000 to $99,999",87500,0,"Monthly",7,10.6458333333333,73.9441666666667,70.03832,0.960525531428571,6.16201388888889
"2640","Tulare City Of","CA5410015",2017-10-01,"Monthly","converted to kgal",16,3.09279593779752,4.83805045454545,"Tiered",13.76,10.54,24.3,"0-9-30",0,9,30,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.744-1.218-1.627",0.744,1.218,1.627,0,0,0,0,0,"$40,000 to $44,999",42500,0,"Monthly",1,1.52083333333333,14.8915,24.071024,0.679652442352941,1.24095833333333
"2641","Tulare City Of","CA5410015",2017-10-01,"Monthly","converted to kgal",16,3.09279593779752,4.83805045454545,"Tiered",13.76,10.54,24.3,"0-9-30",0,9,30,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.744-1.218-1.627",0.744,1.218,1.627,0,0,0,0,0,"$40,000 to $44,999",42500,0,"Monthly",2,3.04166666666667,16.023,24.071024,0.679652442352941,1.33525
"2642","Tulare City Of","CA5410015",2017-10-01,"Monthly","converted to kgal",16,3.09279593779752,4.83805045454545,"Tiered",13.76,10.54,24.3,"0-9-30",0,9,30,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.744-1.218-1.627",0.744,1.218,1.627,0,0,0,0,0,"$40,000 to $44,999",42500,0,"Monthly",3,4.5625,17.1545,24.071024,0.679652442352941,1.42954166666667
"2643","Tulare City Of","CA5410015",2017-10-01,"Monthly","converted to kgal",16,3.09279593779752,4.83805045454545,"Tiered",13.76,10.54,24.3,"0-9-30",0,9,30,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.744-1.218-1.627",0.744,1.218,1.627,0,0,0,0,0,"$40,000 to $44,999",42500,0,"Monthly",4,6.08333333333333,18.286,24.071024,0.679652442352941,1.52383333333333
"2644","Tulare City Of","CA5410015",2017-10-01,"Monthly","converted to kgal",16,3.09279593779752,4.83805045454545,"Tiered",13.76,10.54,24.3,"0-9-30",0,9,30,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.744-1.218-1.627",0.744,1.218,1.627,0,0,0,0,0,"$40,000 to $44,999",42500,0,"Monthly",5,7.60416666666667,19.4175,24.071024,0.679652442352941,1.618125
"2645","Tulare City Of","CA5410015",2017-10-01,"Monthly","converted to kgal",16,3.09279593779752,4.83805045454545,"Tiered",13.76,10.54,24.3,"0-9-30",0,9,30,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.744-1.218-1.627",0.744,1.218,1.627,0,0,0,0,0,"$40,000 to $44,999",42500,0,"Monthly",6,9.125,20.60825,24.071024,0.679652442352941,1.71735416666667
"2646","Tulare City Of","CA5410015",2017-10-01,"Monthly","converted to kgal",16,3.09279593779752,4.83805045454545,"Tiered",13.76,10.54,24.3,"0-9-30",0,9,30,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.744-1.218-1.627",0.744,1.218,1.627,0,0,0,0,0,"$40,000 to $44,999",42500,0,"Monthly",7,10.6458333333333,22.460625,24.071024,0.679652442352941,1.87171875
"2647","Tuolumne Utilities District","CA5500363",2018-01-01,"Monthly","converted to kgal",15,3,4,"Tiered",56.5,36,92.5,"0-4",0,2.992208,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0-3",0,2.244156,0,0,0,0,0,0,NA,NA,1,"Monthly",1,1.52083333333333,56.5,74.964448783552,NA,4.70833333333333
"2648","Tuolumne Utilities District","CA5500363",2018-01-01,"Monthly","converted to kgal",15,3,4,"Tiered",56.5,36,92.5,"0-4",0,2.992208,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0-3",0,2.244156,0,0,0,0,0,0,NA,NA,1,"Monthly",2,3.04166666666667,56.610992963552,74.964448783552,NA,4.71758274696267
"2649","Tuolumne Utilities District","CA5500363",2018-01-01,"Monthly","converted to kgal",15,3,4,"Tiered",56.5,36,92.5,"0-4",0,2.992208,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0-3",0,2.244156,0,0,0,0,0,0,NA,NA,1,"Monthly",3,4.5625,60.023980213552,74.964448783552,NA,5.00199835112933
"2650","Tuolumne Utilities District","CA5500363",2018-01-01,"Monthly","converted to kgal",15,3,4,"Tiered",56.5,36,92.5,"0-4",0,2.992208,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0-3",0,2.244156,0,0,0,0,0,0,NA,NA,1,"Monthly",4,6.08333333333333,63.436967463552,74.964448783552,NA,5.286413955296
"2651","Tuolumne Utilities District","CA5500363",2018-01-01,"Monthly","converted to kgal",15,3,4,"Tiered",56.5,36,92.5,"0-4",0,2.992208,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0-3",0,2.244156,0,0,0,0,0,0,NA,NA,1,"Monthly",5,7.60416666666667,66.849954713552,74.964448783552,NA,5.57082955946267
"2652","Tuolumne Utilities District","CA5500363",2018-01-01,"Monthly","converted to kgal",15,3,4,"Tiered",56.5,36,92.5,"0-4",0,2.992208,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0-3",0,2.244156,0,0,0,0,0,0,NA,NA,1,"Monthly",6,9.125,70.262941963552,74.964448783552,NA,5.85524516362933
"2653","Tuolumne Utilities District","CA5500363",2018-01-01,"Monthly","converted to kgal",15,3,4,"Tiered",56.5,36,92.5,"0-4",0,2.992208,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0-3",0,2.244156,0,0,0,0,0,0,NA,NA,1,"Monthly",7,10.6458333333333,73.675929213552,74.964448783552,NA,6.139660767796
"2654","Turlock  City Of","CA5010019",2019-01-01,"Monthly","converted to kgal",13,2.59627366765471,4.71357697727273,"Uniform",33,9.09,42.09,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.94",0.94,0,0,0,0,0,0,0,"$45,000 to $49,999",47500,0,"Monthly",1,1.52083333333333,34.4295833333333,42.14056,1.06460362105263,2.86913194444444
"2655","Turlock  City Of","CA5010019",2019-01-01,"Monthly","converted to kgal",13,2.59627366765471,4.71357697727273,"Uniform",33,9.09,42.09,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.94",0.94,0,0,0,0,0,0,0,"$45,000 to $49,999",47500,0,"Monthly",2,3.04166666666667,35.8591666666667,42.14056,1.06460362105263,2.98826388888889
"2656","Turlock  City Of","CA5010019",2019-01-01,"Monthly","converted to kgal",13,2.59627366765471,4.71357697727273,"Uniform",33,9.09,42.09,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.94",0.94,0,0,0,0,0,0,0,"$45,000 to $49,999",47500,0,"Monthly",3,4.5625,37.28875,42.14056,1.06460362105263,3.10739583333333
"2657","Turlock  City Of","CA5010019",2019-01-01,"Monthly","converted to kgal",13,2.59627366765471,4.71357697727273,"Uniform",33,9.09,42.09,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.94",0.94,0,0,0,0,0,0,0,"$45,000 to $49,999",47500,0,"Monthly",4,6.08333333333333,38.7183333333333,42.14056,1.06460362105263,3.22652777777778
"2658","Turlock  City Of","CA5010019",2019-01-01,"Monthly","converted to kgal",13,2.59627366765471,4.71357697727273,"Uniform",33,9.09,42.09,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.94",0.94,0,0,0,0,0,0,0,"$45,000 to $49,999",47500,0,"Monthly",5,7.60416666666667,40.1479166666667,42.14056,1.06460362105263,3.34565972222222
"2659","Turlock  City Of","CA5010019",2019-01-01,"Monthly","converted to kgal",13,2.59627366765471,4.71357697727273,"Uniform",33,9.09,42.09,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.94",0.94,0,0,0,0,0,0,0,"$45,000 to $49,999",47500,0,"Monthly",6,9.125,41.5775,42.14056,1.06460362105263,3.46479166666667
"2660","Turlock  City Of","CA5010019",2019-01-01,"Monthly","converted to kgal",13,2.59627366765471,4.71357697727273,"Uniform",33,9.09,42.09,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"0.94",0.94,0,0,0,0,0,0,0,"$45,000 to $49,999",47500,0,"Monthly",7,10.6458333333333,43.0070833333333,42.14056,1.06460362105263,3.58392361111111
"2661","Tustin  City Of","CA3010046",2014-07-01,"Bi-Monthly","converted to kgal",14,2.90402139910233,8.93785181818182,"Tiered",17.93,10.01,21.72,"0-10-20-30-40-50-60",0,3.74026,7.48052,11.22078,14.96104,18.7013,22.44156,1e+11,1e+12,"0.84-1.48-1.94-2.41-3.05-3.53-4.05",0.62836368,1.10711696,1.45122088,1.80280532,2.2815586,2.64062356,3.0296106,0,"$60,000 to $74,999",67500,0,"Monthly",1,1.52083333333333,18.88563643,28.7624470566688,0.511332392118556,1.57380303583333
"2662","Tustin  City Of","CA3010046",2014-07-01,"Bi-Monthly","converted to kgal",14,2.90402139910233,8.93785181818182,"Tiered",17.93,10.01,21.72,"0-10-20-30-40-50-60",0,3.74026,7.48052,11.22078,14.96104,18.7013,22.44156,1e+11,1e+12,"0.84-1.48-1.94-2.41-3.05-3.53-4.05",0.62836368,1.10711696,1.45122088,1.80280532,2.2815586,2.64062356,3.0296106,0,"$60,000 to $74,999",67500,0,"Monthly",2,3.04166666666667,19.84127286,28.7624470566688,0.511332392118556,1.653439405
"2663","Tustin  City Of","CA3010046",2014-07-01,"Bi-Monthly","converted to kgal",14,2.90402139910233,8.93785181818182,"Tiered",17.93,10.01,21.72,"0-10-20-30-40-50-60",0,3.74026,7.48052,11.22078,14.96104,18.7013,22.44156,1e+11,1e+12,"0.84-1.48-1.94-2.41-3.05-3.53-4.05",0.62836368,1.10711696,1.45122088,1.80280532,2.2815586,2.64062356,3.0296106,0,"$60,000 to $74,999",67500,0,"Monthly",3,4.5625,21.1905593869472,28.7624470566688,0.511332392118556,1.76587994891227
"2664","Tustin  City Of","CA3010046",2014-07-01,"Bi-Monthly","converted to kgal",14,2.90402139910233,8.93785181818182,"Tiered",17.93,10.01,21.72,"0-10-20-30-40-50-60",0,3.74026,7.48052,11.22078,14.96104,18.7013,22.44156,1e+11,1e+12,"0.84-1.48-1.94-2.41-3.05-3.53-4.05",0.62836368,1.10711696,1.45122088,1.80280532,2.2815586,2.64062356,3.0296106,0,"$60,000 to $74,999",67500,0,"Monthly",4,6.08333333333333,22.8742997636139,28.7624470566688,0.511332392118556,1.90619164696782
"2665","Tustin  City Of","CA3010046",2014-07-01,"Bi-Monthly","converted to kgal",14,2.90402139910233,8.93785181818182,"Tiered",17.93,10.01,21.72,"0-10-20-30-40-50-60",0,3.74026,7.48052,11.22078,14.96104,18.7013,22.44156,1e+11,1e+12,"0.84-1.48-1.94-2.41-3.05-3.53-4.05",0.62836368,1.10711696,1.45122088,1.80280532,2.2815586,2.64062356,3.0296106,0,"$60,000 to $74,999",67500,0,"Monthly",5,7.60416666666667,24.6005874429755,28.7624470566688,0.511332392118556,2.05004895358129
"2666","Tustin  City Of","CA3010046",2014-07-01,"Bi-Monthly","converted to kgal",14,2.90402139910233,8.93785181818182,"Tiered",17.93,10.01,21.72,"0-10-20-30-40-50-60",0,3.74026,7.48052,11.22078,14.96104,18.7013,22.44156,1e+11,1e+12,"0.84-1.48-1.94-2.41-3.05-3.53-4.05",0.62836368,1.10711696,1.45122088,1.80280532,2.2815586,2.64062356,3.0296106,0,"$60,000 to $74,999",67500,0,"Monthly",6,9.125,26.8076525313088,28.7624470566688,0.511332392118556,2.23397104427573
"2667","Tustin  City Of","CA3010046",2014-07-01,"Bi-Monthly","converted to kgal",14,2.90402139910233,8.93785181818182,"Tiered",17.93,10.01,21.72,"0-10-20-30-40-50-60",0,3.74026,7.48052,11.22078,14.96104,18.7013,22.44156,1e+11,1e+12,"0.84-1.48-1.94-2.41-3.05-3.53-4.05",0.62836368,1.10711696,1.45122088,1.80280532,2.2815586,2.64062356,3.0296106,0,"$60,000 to $74,999",67500,0,"Monthly",7,10.6458333333333,29.0147176196421,28.7624470566688,0.511332392118556,2.41789313497018
"2668","Twentynine Palms Water District","CA3610049",2018-01-01,"Bi-Monthly","converted to kgal",10,2.39484095584744,11.8119309090909,"Uniform",12.32,14.585,20.745,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"2.96",2.21423392,0,0,0,0,0,0,0,"$35,000 to $39,999",37500,0,"Monthly",1,1.52083333333333,15.6874807533333,28.8824697216,0.9242390310912,1.30729006277778
"2669","Twentynine Palms Water District","CA3610049",2018-01-01,"Bi-Monthly","converted to kgal",10,2.39484095584744,11.8119309090909,"Uniform",12.32,14.585,20.745,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"2.96",2.21423392,0,0,0,0,0,0,0,"$35,000 to $39,999",37500,0,"Monthly",2,3.04166666666667,19.0549615066667,28.8824697216,0.9242390310912,1.58791345888889
"2670","Twentynine Palms Water District","CA3610049",2018-01-01,"Bi-Monthly","converted to kgal",10,2.39484095584744,11.8119309090909,"Uniform",12.32,14.585,20.745,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"2.96",2.21423392,0,0,0,0,0,0,0,"$35,000 to $39,999",37500,0,"Monthly",3,4.5625,22.42244226,28.8824697216,0.9242390310912,1.868536855
"2671","Twentynine Palms Water District","CA3610049",2018-01-01,"Bi-Monthly","converted to kgal",10,2.39484095584744,11.8119309090909,"Uniform",12.32,14.585,20.745,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"2.96",2.21423392,0,0,0,0,0,0,0,"$35,000 to $39,999",37500,0,"Monthly",4,6.08333333333333,25.7899230133333,28.8824697216,0.9242390310912,2.14916025111111
"2672","Twentynine Palms Water District","CA3610049",2018-01-01,"Bi-Monthly","converted to kgal",10,2.39484095584744,11.8119309090909,"Uniform",12.32,14.585,20.745,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"2.96",2.21423392,0,0,0,0,0,0,0,"$35,000 to $39,999",37500,0,"Monthly",5,7.60416666666667,29.1574037666667,28.8824697216,0.9242390310912,2.42978364722222
"2673","Twentynine Palms Water District","CA3610049",2018-01-01,"Bi-Monthly","converted to kgal",10,2.39484095584744,11.8119309090909,"Uniform",12.32,14.585,20.745,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"2.96",2.21423392,0,0,0,0,0,0,0,"$35,000 to $39,999",37500,0,"Monthly",6,9.125,32.52488452,28.8824697216,0.9242390310912,2.71040704333333
"2674","Twentynine Palms Water District","CA3610049",2018-01-01,"Bi-Monthly","converted to kgal",10,2.39484095584744,11.8119309090909,"Uniform",12.32,14.585,20.745,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"2.96",2.21423392,0,0,0,0,0,0,0,"$35,000 to $39,999",37500,0,"Monthly",7,10.6458333333333,35.8923652733333,28.8824697216,0.9242390310912,2.99103043944445
"2675","Ukiah City Of","CA2310003",2018-01-01,"Monthly","converted to kgal",8.1341258791077,2.44030343007916,4.19008957894737,"Uniform",35.68,24.73,60.41,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.04",2.27407808,0,0,0,0,0,0,0,NA,NA,0,"Monthly",1,1.52083333333333,39.1384937466667,49.5162327465064,NA,3.26154114555556
"2676","Ukiah City Of","CA2310003",2018-01-01,"Monthly","converted to kgal",8.1341258791077,2.44030343007916,4.19008957894737,"Uniform",35.68,24.73,60.41,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.04",2.27407808,0,0,0,0,0,0,0,NA,NA,0,"Monthly",2,3.04166666666667,42.5969874933333,49.5162327465064,NA,3.54974895777778
"2677","Ukiah City Of","CA2310003",2018-01-01,"Monthly","converted to kgal",8.1341258791077,2.44030343007916,4.19008957894737,"Uniform",35.68,24.73,60.41,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.04",2.27407808,0,0,0,0,0,0,0,NA,NA,0,"Monthly",3,4.5625,46.05548124,49.5162327465064,NA,3.83795677
"2678","Ukiah City Of","CA2310003",2018-01-01,"Monthly","converted to kgal",8.1341258791077,2.44030343007916,4.19008957894737,"Uniform",35.68,24.73,60.41,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.04",2.27407808,0,0,0,0,0,0,0,NA,NA,0,"Monthly",4,6.08333333333333,49.5139749866667,49.5162327465064,NA,4.12616458222222
"2679","Ukiah City Of","CA2310003",2018-01-01,"Monthly","converted to kgal",8.1341258791077,2.44030343007916,4.19008957894737,"Uniform",35.68,24.73,60.41,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.04",2.27407808,0,0,0,0,0,0,0,NA,NA,0,"Monthly",5,7.60416666666667,52.9724687333333,49.5162327465064,NA,4.41437239444444
"2680","Ukiah City Of","CA2310003",2018-01-01,"Monthly","converted to kgal",8.1341258791077,2.44030343007916,4.19008957894737,"Uniform",35.68,24.73,60.41,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.04",2.27407808,0,0,0,0,0,0,0,NA,NA,0,"Monthly",6,9.125,56.43096248,49.5162327465064,NA,4.70258020666667
"2681","Ukiah City Of","CA2310003",2018-01-01,"Monthly","converted to kgal",8.1341258791077,2.44030343007916,4.19008957894737,"Uniform",35.68,24.73,60.41,NA,0,1e+05,1e+06,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"3.04",2.27407808,0,0,0,0,0,0,0,NA,NA,0,"Monthly",7,10.6458333333333,59.8894562266667,49.5162327465064,NA,4.99078801888889
"2682","Upland  City of","CA3610050",2018-04-01,"Bi-Monthly","converted to kgal",16,2.58007733382434,9.19002863636364,"Tiered",29.7,15.97,30.82,"0-20-50",0,7.48052,18.7013,1e+07,1e+08,1e+09,1e+10,1e+11,1e+12,"1.76-2.32-2.78",1.31657152,1.73548064,2.07958456,0,0,0,0,0,"$60,000 to $74,999",67500,0,"Monthly",1,1.52083333333333,31.7022858533333,47.3365742491776,0.841539097763157,2.64185715444444
